,title,author,num_rating,num_reviews,avg_rating,num_pages,original_publish_year,series,genres,award,place,url
79,Clockwork Princess,Cassandra Clare,366574,31956,4.55,567.0,2013.0,True,"['Fantasy', 'Young Adult', 'Romance', 'Fantasy Paranormal', 'Science Fiction Steampunk', 'Historical Historical Fiction', 'Fantasy Urban Fantasy', 'Paranormal Angels', 'Fiction', 'Historical']",1.0,United Kingdom,https://www.goodreads.com//book/show/18335634-clockwork-princess
80,The Looking Glass Wars,Frank Beddor,42180,3860,3.93,364.0,2006.0,True,"['Fantasy', 'Young Adult', 'Fiction', 'Retellings', 'Adventure', 'Science Fiction Steampunk', 'Fantasy Magic', 'Fantasy Fairy Tales', 'Young Adult Young Adult Fantasy', 'Young Adult Teen']",1.0,,https://www.goodreads.com//book/show/44170.The_Looking_Glass_Wars
81,The Subtle Knife,Philip Pullman,387665,10700,4.13,370.0,,True,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Science Fiction', 'Science Fiction Fantasy', 'Audiobook', 'Science Fiction Steampunk', 'Childrens Middle Grade']",2.0,,https://www.goodreads.com//book/show/41637836-the-subtle-knife
82,Silence,Becca Fitzpatrick,253224,8256,4.11,448.0,2011.0,True,"['Young Adult', 'Fantasy', 'Paranormal Angels', 'Romance', 'Fantasy Paranormal', 'Romance Paranormal Romance', 'Fantasy Supernatural', 'Fiction', 'Fantasy Urban Fantasy', 'Young Adult Young Adult Fantasy']",1.0,United States,https://www.goodreads.com//book/show/10637766-silence
83,Evernight,Claudia Gray,78984,3319,3.64,327.0,2008.0,True,"['Young Adult', 'Paranormal Vampires', 'Fantasy', 'Fantasy Paranormal', 'Romance', 'Romance Paranormal Romance', 'Fantasy Supernatural', 'Fantasy Urban Fantasy', 'Fiction', 'Young Adult Teen']",,,https://www.goodreads.com//book/show/2722413-evernight
84,Blue Moon,Alyson Noel,91569,3764,3.6,284.0,2009.0,True,"['Young Adult', 'Fantasy', 'Fantasy Paranormal', 'Romance', 'Fantasy Supernatural', 'Romance Paranormal Romance', 'Fiction', 'Fantasy Magic', 'Fantasy Urban Fantasy', 'Young Adult Teen']",1.0,United States,https://www.goodreads.com//book/show/6134826-blue-moon
85,Masquerade,Melissa de la Cruz,89798,2145,3.9,307.0,2007.0,True,"['Young Adult', 'Paranormal Vampires', 'Fantasy', 'Fantasy Paranormal', 'Romance', 'Fantasy Supernatural', 'Paranormal Angels', 'Fantasy Urban Fantasy', 'Fiction', 'Romance Paranormal Romance']",,,https://www.goodreads.com//book/show/106085.Masquerade
86,Vampire Kisses,Ellen Schreiber,49682,2317,3.72,253.0,2005.0,True,"['Paranormal Vampires', 'Young Adult', 'Fantasy Paranormal', 'Fantasy', 'Romance', 'Romance Paranormal Romance', 'Fantasy Supernatural', 'Fiction', 'Young Adult Teen', 'Fantasy Urban Fantasy']",,,https://www.goodreads.com//book/show/263147.Vampire_Kisses
87,Don't Judge a Girl by Her Cover,Ally Carter,65809,2688,4.21,263.0,2009.0,True,"['Young Adult', 'Mystery', 'Romance', 'Contemporary', 'Fiction', 'Spy Thriller Espionage', 'Adventure', 'Womens Fiction Chick Lit', 'Young Adult Teen', 'Action']",1.0,United States,https://www.goodreads.com//book/show/5267365-don-t-judge-a-girl-by-her-cover
88,The Sweet Far Thing,Libba Bray,68474,3876,3.95,819.0,2007.0,True,"['Fantasy', 'Young Adult', 'Historical Historical Fiction', 'Historical', 'Fiction', 'Romance', 'Fantasy Paranormal', 'Fantasy Magic', 'Young Adult Young Adult Fantasy', 'Young Adult Teen']",,,https://www.goodreads.com//book/show/127459.The_Sweet_Far_Thing
89,Linger,Maggie Stiefvater,159654,9645,3.89,362.0,2010.0,True,"['Young Adult', 'Fantasy', 'Romance', 'Fantasy Paranormal', 'Shapeshifters Werewolves', 'Fiction', 'Romance Paranormal Romance', 'Fantasy Supernatural', 'Fantasy Urban Fantasy', 'Young Adult Young Adult Fantasy']",1.0,United States,https://www.goodreads.com//book/show/6654313-linger
90,Rebel Angels,Libba Bray,111176,3404,3.92,548.0,2006.0,True,"['Fantasy', 'Young Adult', 'Historical Historical Fiction', 'Historical', 'Fiction', 'Romance', 'Fantasy Paranormal', 'Fantasy Magic', 'Young Adult Teen', 'Young Adult Young Adult Fantasy']",,,https://www.goodreads.com//book/show/51428.Rebel_Angels
91,Touched,Elisa S. Amore,6084,683,3.79,,2016.0,True,"['Fantasy', 'Fantasy Paranormal', 'Young Adult', 'Romance', 'Paranormal Angels', 'Romance Paranormal Romance', 'Fantasy Urban Fantasy', 'Fantasy Supernatural', 'Fiction', 'Unfinished']",,United States,https://www.goodreads.com//book/show/28666513-touched
92,Acheron,Sherrilyn Kenyon,56165,3676,4.55,728.0,2008.0,True,"['Romance Paranormal Romance', 'Fantasy Paranormal', 'Romance', 'Fantasy', 'Paranormal Vampires', 'Fantasy Urban Fantasy', 'Fantasy Mythology', 'Adult', 'Fiction', 'Paranormal Demons']",,United States,https://www.goodreads.com//book/show/2299110.Acheron
93,Revelations,Melissa de la Cruz,76212,1651,3.9,264.0,2008.0,True,"['Young Adult', 'Paranormal Vampires', 'Fantasy', 'Fantasy Paranormal', 'Romance', 'Paranormal Angels', 'Fantasy Supernatural', 'Fantasy Urban Fantasy', 'Romance Paranormal Romance', 'Fiction']",,,https://www.goodreads.com//book/show/2753843-revelations
94,Shadowland,Jenny Carroll,66945,2510,4.02,287.0,,True,"['Young Adult', 'Fantasy', 'Fantasy Paranormal', 'Romance', 'Paranormal Ghosts', 'Fiction', 'Fantasy Supernatural', 'Mystery', 'Womens Fiction Chick Lit', 'Young Adult Teen']",,United States,https://www.goodreads.com//book/show/187811.Shadowland
95,Coilhunter,Dean F. Wilson,914,129,4.14,210.0,2017.0,True,"['Science Fiction', 'Science Fiction Steampunk', 'Westerns', 'Fantasy', 'Science Fiction Dystopia', 'Westerns Weird West', 'Fiction', 'Action', 'Audiobook', 'Business Amazon']",,,https://www.goodreads.com//book/show/33977027-coilhunter
96,Wake,Lisa McMann,80037,5481,3.75,210.0,2008.0,True,"['Young Adult', 'Romance', 'Fiction', 'Fantasy Supernatural', 'Fantasy', 'Mystery', 'Young Adult Teen', 'Fantasy Urban Fantasy', 'Fantasy Paranormal', 'Romance Paranormal Romance']",3.0,United States,https://www.goodreads.com//book/show/1661957.Wake
97,The Son of Neptune,Rick Riordan,442692,16539,4.42,513.0,2011.0,True,"['Fantasy', 'Young Adult', 'Fantasy Mythology', 'Fiction', 'Childrens Middle Grade', 'Adventure', 'Childrens', 'Mythology Greek Mythology', 'Fantasy Urban Fantasy', 'Young Adult Young Adult Fantasy']",2.0,United States,https://www.goodreads.com//book/show/9520360-the-son-of-neptune
98,The Van Alen Legacy,Melissa de la Cruz,64378,1538,3.95,369.0,2009.0,True,"['Young Adult', 'Paranormal Vampires', 'Fantasy', 'Fantasy Paranormal', 'Romance', 'Paranormal Angels', 'Fantasy Supernatural', 'Fantasy Urban Fantasy', 'Fiction', 'Romance Paranormal Romance']",1.0,,https://www.goodreads.com//book/show/6267237-the-van-alen-legacy
99,Terrier,Tamora Pierce,69337,1998,4.1,581.0,2006.0,True,"['Fantasy', 'Young Adult', 'Fiction', 'Fantasy Magic', 'Young Adult Young Adult Fantasy', 'Adventure', 'Mystery', 'Fantasy High Fantasy', 'Young Adult Teen', 'Childrens']",3.0,,https://www.goodreads.com//book/show/13829.Terrier
